%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1718246976148054260,3908,1718246976147782567,navsat_link,0,0,39.9253150211,116.199941441,65.7129898071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976198074127,3909,1718246976197838953,navsat_link,0,0,39.9253149656,116.199941488,65.7122268677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976248105735,3910,1718246976247904306,navsat_link,0,0,39.9253150302,116.199941431,65.711807251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976298118657,3911,1718246976297815364,navsat_link,0,0,39.9253149775,116.199941493,65.711151123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976348177325,3912,1718246976347939026,navsat_link,0,0,39.9253150331,116.199941432,65.7109222412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976397994775,3913,1718246976397825168,navsat_link,0,0,39.9253149841,116.199941489,65.7102203369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976448050200,3914,1718246976447869459,navsat_link,0,0,39.9253150373,116.199941427,65.710067749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976498311983,3915,1718246976497824207,navsat_link,0,0,39.9253149933,116.199941488,65.7090911865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976548231301,3916,1718246976547948452,navsat_link,0,0,39.9253150588,116.199941434,65.7086868286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976598219218,3917,1718246976597816260,navsat_link,0,0,39.9253150156,116.199941481,65.7088546753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976648384018,3918,1718246976647911298,navsat_link,0,0,39.9253150824,116.19994143,65.7074203491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976698105236,3919,1718246976697831142,navsat_link,0,0,39.9253150533,116.199941498,65.7060317993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976748302666,3920,1718246976747850087,navsat_link,0,0,39.9253151039,116.199941418,65.7059783936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976798010874,3921,1718246976797805449,navsat_link,0,0,39.9253150682,116.199941494,65.7050018311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976848050643,3922,1718246976847848816,navsat_link,0,0,39.9253151182,116.199941395,65.7049636841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976898023145,3923,1718246976897865970,navsat_link,0,0,39.9253150887,116.19994148,65.7039260864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976948057816,3924,1718246976947842779,navsat_link,0,0,39.9253151358,116.199941339,65.7037277222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246976998020704,3925,1718246976997895724,navsat_link,0,0,39.9253151449,116.199941434,65.7033538818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977047923067,3926,1718246977047827083,navsat_link,0,0,39.9253151814,116.199941232,65.703338623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977098182985,3927,1718246977097864159,navsat_link,0,0,39.925315338,116.199941366,65.7019424438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977148173585,3928,1718246977147892368,navsat_link,0,0,39.9253153761,116.199941137,65.7018966675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977198130694,3929,1718246977197859578,navsat_link,0,0,39.9253156009,116.199941256,65.7011260986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977248146533,3930,1718246977247857773,navsat_link,0,0,39.9253156382,116.199940997,65.7006378174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977298174649,3931,1718246977297843710,navsat_link,0,0,39.9253158789,116.199941109,65.7036209106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977348323654,3932,1718246977347921316,navsat_link,0,0,39.9253159199,116.199940822,65.7039642334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977398443877,3933,1718246977397846545,navsat_link,0,0,39.925316175,116.199940955,65.7069625854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977447995567,3934,1718246977447795899,navsat_link,0,0,39.9253162247,116.19994065,65.7070846558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977497907163,3935,1718246977497807750,navsat_link,0,0,39.9253165669,116.199940803,65.7088165283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977548170101,3936,1718246977547912599,navsat_link,0,0,39.9253166292,116.199940475,65.7091064453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977597969736,3937,1718246977597823993,navsat_link,0,0,39.9253170141,116.199940628,65.7109298706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977647984798,3938,1718246977647852853,navsat_link,0,0,39.9253170874,116.199940308,65.7101745605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977697924869,3939,1718246977697789667,navsat_link,0,0,39.925317596,116.19994057,65.7091751099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977748051128,3940,1718246977747900074,navsat_link,0,0,39.9253176791,116.199940214,65.7103042603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977797962802,3941,1718246977797873675,navsat_link,0,0,39.9253180757,116.199940355,65.706741333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977848193721,3942,1718246977847890980,navsat_link,0,0,39.9253181519,116.19994,65.7069778442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977898092658,3943,1718246977897796137,navsat_link,0,0,39.9253186736,116.199940193,65.7053756714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246977948038934,3944,1718246977947863989,navsat_link,0,0,39.9253187553,116.199939827,65.7047805786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
